"Train","SalePrice","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","YearRemodAdd_diff_YearBuilt","LotFrontage_NA","MasVnrArea_NA","BsmtFinSF1_NA","BsmtFinSF2_NA","BsmtUnfSF_NA","TotalBsmtSF_NA","BsmtFullBath_NA","BsmtHalfBath_NA","GarageArea_NA","GarageYrBlt_NA","GarageCars_NA","Artery","Feedr","Norm","RRNn","RRAn","PosN","PosA","RRNe","RRAe"
1,129500,11,"-0.873466378367642","RL",0.0297368823856183,0.130833827334566,"Pave","NONE","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",-0.772420126621509,-0.507197300592036,-0.208401384319683,-0.921994675658533,"Hip","CompShg","HdBoard","HdBoard","None",-0.569892870009472,"TA","TA","CBlock","TA","TA","No","Rec",1.01967894204457,"Unf",-0.293029573858814,-0.970943602600828,-0.0267207100628932,"GasA","Ex","Y","SBrkr",-0.304773862117637,-0.78489056422076,-0.10117968082459,-0.910500736453765,1.08646380568959,-0.249766720923571,-1.02718682967726,-0.756191470389888,0.169897979034312,-0.20766289448672,"TA",-0.924903647769809,"Typ",-0.924152871064208,"NONE","Detchd",-0.512757480362449,"Unf",-1.00656051877776,-0.412612400289549,"TA","TA","Y",-0.740633511461714,-0.702722365285735,-0.359539148290265,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","NONE","NONE",-0.0895766122375652,-1.55191763550789,0.157618523517916,"WD","Normal",-0.538182410964167,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,345000,12,"0.0673198799987238","RL",0.672275380113942,0.22263049707236,"Pave","NONE","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",2.06456552875211,-0.507197300592036,1.1121036155808,1.04025881940909,"Hip","CompShg","WdShing","Wd Shng","Stone",1.02489449021543,"Ex","TA","PConc","Ex","TA","No","GLQ",1.22160566278099,"Unf",-0.293029573858814,-0.873114868007308,0.279564078108187,"GasA","Ex","Y","SBrkr",0.0571367498420496,1.87896789788739,-0.10117968082459,1.62679270930868,1.08646380568959,-0.249766720923571,2.58965075274484,-0.756191470389888,1.38541807903715,-0.20766289448672,"Ex",2.89826427459045,"Typ",2.17120252840386,"Gd","BuiltIn",1.05131363372078,"Fin",1.6194060380336,1.2215959255264,"TA","TA","Y",0.4211776208947,-0.391958818532519,-0.359539148290265,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","NONE","NONE",-0.0895766122375652,0.28986459658169,-1.36333509680806,"New","Partial",-0.49662936495019,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,144000,13,"-0.873466378367642","RL",0,0.355000280506418,"Pave","NONE","IR2","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",-0.772420126621509,0.391169762774562,-0.307439259312219,-1.06557419968787,"Hip","CompShg","HdBoard","Plywood","None",-0.569892870009472,"TA","TA","CBlock","TA","TA","No","ALQ",0.648748335474405,"Unf",-0.293029573858814,-0.877665041709332,-0.317124064773251,"GasA","TA","Y","SBrkr",-0.631003146137636,-0.78489056422076,-0.10117968082459,-1.16343964693476,1.08646380568959,-0.249766720923571,-1.02718682967726,-0.756191470389888,-1.04562212096852,-0.20766289448672,"TA",-1.56209830149652,"Typ",-0.924152871064208,"NONE","Detchd",-0.630062813918692,"Unf",-1.00656051877776,-0.561176793545545,"TA","TA","Y",0.36585328125868,-0.702722365285735,-0.359539148290265,-0.103312829689638,2.84665759887093,-0.0631393554524281,"NONE","NONE","NONE",-0.0895766122375652,1.02657748941752,0.157618523517916,"WD","Normal",-0.538182410964167,1,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,279500,14,"-0.873466378367642","RL",0.929290779205271,0.0613523701297154,"Pave","NONE","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",0.646072701065301,-0.507197300592036,1.14511624057831,1.0881186607522,"Gable","CompShg","VinylSd","VinylSd","Stone",1.13641808183955,"Gd","TA","PConc","Gd","TA","Av","Unf",-0.968860286077132,"Unf",-0.293029573858814,2.1231745147756,1.00330368867541,"GasA","Ex","Y","SBrkr",0.852320629640798,-0.78489056422076,-0.10117968082459,-0.0133580383414988,-0.819257734416563,-0.249766720923571,0.781231961533791,-0.756191470389888,0.169897979034312,-0.20766289448672,"Gd",0.349485659683612,"Typ",0.623524828669827,"Gd","Attchd",1.09041541157286,"RFn",1.6194060380336,1.70443020360839,"TA","TA","Y",0.52392282307588,-0.214379648959253,-0.359539148290265,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","NONE","NONE",-0.0895766122375652,0.658221042999606,-0.60285828664507,"New","Partial",-0.49662936495019,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,157000,15,"-0.873466378367642","RL",0,0.0953323528503355,"Pave","NONE","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.0631737127781041,-0.507197300592036,-0.373464509307244,-1.1612938823741,"Hip","CompShg","MetalSd","MetalSd","BrkFace",0.612257201206189,"TA","TA","CBlock","TA","TA","No","BLQ",0.639968912833691,"Unf",-0.293029573858814,-0.0927600781101645,0.456528622384812,"GasA","TA","Y","SBrkr",0.238092055821893,-0.78489056422076,-0.10117968082459,-0.48959458073149,1.08646380568959,-0.249766720923571,-1.02718682967726,1.23238772066244,-1.04562212096852,-0.20766289448672,"TA",-0.924903647769809,"Typ",0.623524828669827,"Fa","Attchd",-0.708266369622853,"RFn",-1.00656051877776,-0.561176793545545,"TA","TA","Y",-0.740633511461714,2.44930789463974,2.38000582381512,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","GdWo","NONE",-0.0895766122375652,-0.446848296254142,0.157618523517916,"WD","Normal",-0.538182410964167,1,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,132000,16,"-0.285474966888663","RM",-0.784145214736925,-0.513264352593607,"Pave","NONE","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",0.646072701065301,2.18790388950776,-1.39685588423012,0.800959612693526,"Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.569892870009472,"TA","TA","BrkTil","TA","TA","No","Unf",-0.968860286077132,"Unf",-0.293029573858814,0.617067019405605,-0.498626161467225,"GasA","Ex","Y","FuseA",-0.778825790459198,-0.78489056422076,-0.10117968082459,-1.27805259074646,-0.819257734416563,-0.249766720923571,-1.02718682967726,-0.756191470389888,-1.04562212096852,-0.20766289448672,"TA",-0.924903647769809,"Typ",-0.924152871064208,"NONE","Detchd",0.503888743791651,"Unf",0.306422759627919,0.478773959246425,"TA","TA","Y",-0.361266611100436,0.954683217398082,-0.359539148290265,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","GdPrv","NONE",-0.0895766122375652,0.28986459658169,-0.60285828664507,"WD","Normal",2.45363690204215,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,149000,17,"-0.873466378367642","RL",0,0.136032257526899,"Pave","NONE","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.0631737127781041,1.28953682614116,-0.0433382593321232,-0.682695468942969,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0.433819454607599,"TA","TA","CBlock","TA","TA","No","ALQ",0.299766285506028,"Unf",-0.293029573858814,-0.3066182421053,-0.108396653575181,"GasA","Ex","Y","SBrkr",-0.396525848248262,-0.78489056422076,-0.10117968082459,-0.981639805026544,1.08646380568959,-0.249766720923571,-1.02718682967726,-0.756191470389888,-1.04562212096852,-0.20766289448672,"TA",-0.924903647769809,"Typ",0.623524828669827,"TA","Attchd",-0.317248591102045,"Fin",0.306422759627919,0.0330807794784383,"TA","TA","Y",-0.740633511461714,-0.702722365285735,-0.359539148290265,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","NONE","Shed",1.14411614923625,-1.18356118908997,1.67857214384389,"WD","Normal",-0.538182410964167,1,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,90000,18,"0.772909573773498","RL",0.115408682082728,0.0789763163915295,"Pave","NONE","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",-1.48166654046491,-0.507197300592036,-0.142376134324659,-0.826274992972307,"Gable","CompShg","MetalSd","MetalSd","None",-0.569892870009472,"TA","TA","Slab","NONE","NONE","NONE","NONE",-0.968860286077132,"NONE",-0.293029573858814,-1.27580524063645,-2.38624796708455,"GasA","TA","Y","SBrkr",0.347684705922361,-0.78489056422076,-0.10117968082459,-0.404622915491782,-0.819257734416563,-0.249766720923571,0.781231961533791,-0.756191470389888,-1.04562212096852,4.45516779018046,"TA",-0.287708994043098,"Typ",-0.924152871064208,"NONE","CarPort",-0.434553924658288,"Unf",0.306422759627919,0.200215721891433,"TA","TA","Y",-0.740633511461714,-0.702722365285735,-0.359539148290265,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","NONE","Shed",0.791632503100875,1.39493393583544,-1.36333509680806,"WD","Normal",-0.538182410964167,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,159000,19,"-0.873466378367642","RL",-0.141606717008601,0.447177323185115,"Pave","NONE","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",-0.772420126621509,-0.507197300592036,1.07909099058329,0.944539136722864,"Gable","CompShg","VinylSd","VinylSd","None",-0.569892870009472,"TA","TA","PConc","TA","TA","No","GLQ",0.449016470398164,"Unf",-0.293029573858814,-0.211064594362793,0.141168729379032,"GasA","Ex","Y","SBrkr",-0.116172557293575,-0.78489056422076,-0.10117968082459,-0.764270428831942,1.08646380568959,-0.249766720923571,-1.02718682967726,1.23238772066244,0.169897979034312,-0.20766289448672,"Gd",-0.287708994043098,"Typ",-0.924152871064208,"NONE","Detchd",1.0122118558687,"Unf",0.306422759627919,0.478773959246425,"TA","TA","Y",-0.740633511461714,0.806700576087027,-0.359539148290265,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","NONE","NONE",-0.0895766122375652,-0.078491849836226,0.157618523517916,"WD","Normal",-0.538182410964167,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
1,139000,20,"-0.873466378367642","RL",0.0297368823856183,-0.330685340960424,"Pave","NONE","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",-0.772420126621509,0.391169762774562,-0.439489759302268,-0.921994675658533,"Hip","CompShg","BrkFace","Plywood","None",-0.569892870009472,"TA","TA","CBlock","TA","TA","No","LwQ",0.13734696665282,"Unf",-0.293029573858814,-0.0813846438551041,-0.0516772483583146,"GasA","TA","Y","SBrkr",0.45727735602283,-0.78489056422076,-0.10117968082459,-0.319651250252074,-0.819257734416563,-0.249766720923571,-1.02718682967726,-0.756191470389888,0.169897979034312,-0.20766289448672,"TA",-0.287708994043098,"Min1",-0.924152871064208,"NONE","Attchd",-0.786469925327015,"Unf",-1.00656051877776,-0.830449756322037,"TA","TA","Y",-0.740633511461714,-0.702722365285735,-0.359539148290265,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","MnPrv","NONE",-0.0895766122375652,-0.446848296254142,0.918095333680902,"COD","Abnorml",-0.24731108886633,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
1,325300,21,"0.0673198799987238","RL",1.35764977769082,0.513108632941542,"Pave","NONE","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",1.35531911490871,-0.507197300592036,1.1121036155808,1.04025881940909,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.54905537084879,"Gd","TA","PConc","Ex","TA","Av","Unf",-0.968860286077132,"Unf",-0.293029573858814,1.35874533283554,0.240994882560718,"GasA","Ex","Y","SBrkr",-0.00403124091170024,2.05624744527812,-0.10117968082459,1.72954914169158,-0.819257734416563,-0.249766720923571,2.58965075274484,1.23238772066244,1.38541807903715,-0.20766289448672,"Gd",1.62387496713703,"Typ",0.623524828669827,"Gd","BuiltIn",1.05131363372078,"RFn",1.6194060380336,1.76478448836864,"TA","TA","Y",1.15620099034468,1.57621031090451,-0.359539148290265,-0.103312829689638,-0.285886475503606,-0.0631393554524281,"NONE","NONE","NONE",-0.0895766122375652,1.76329038225336,-1.36333509680806,"New","Partial",-0.49662936495019,0,0,0,0,0,0,0,0,0,0,0,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
